7.800000000000000000e+02	1.000000000000000000e+00	2.760480309804834747e+02	3.270729036060606632e+02
7.900000000000000000e+02	1.000000000000000000e+00	2.814266730980666011e+02	3.537103985761970080e+02
8.000000000000000000e+02	1.000000000000000000e+00	2.869759399111448488e+02	3.809681244628287118e+02
8.000000000000000000e+02	2.000000000000000000e+00	3.362882082398222110e+02	4.581297641818049442e+02
8.100000000000000000e+02	1.000000000000000000e+00	2.959844037269838282e+02	4.079528683972170597e+02
8.100000000000000000e+02	2.000000000000000000e+00	3.329525771958404903e+02	4.160610747075583618e+02
8.200000000000000000e+02	1.000000000000000000e+00	3.042751113804858392e+02	4.364120705053515508e+02
8.200000000000000000e+02	2.000000000000000000e+00	3.333228350830164004e+02	3.970904116031417743e+02
8.300000000000000000e+02	2.000000000000000000e+00	3.362789586990529642e+02	3.697534320091803011e+02
8.300000000000000000e+02	3.000000000000000000e+00	3.555738255530185938e+02	4.259524105996378580e+02
8.400000000000000000e+02	2.000000000000000000e+00	3.420641992559333744e+02	3.509650066982512726e+02
8.400000000000000000e+02	3.000000000000000000e+00	3.590932269256246627e+02	4.110943915502211325e+02
8.500000000000000000e+02	2.000000000000000000e+00	3.434032992033526739e+02	3.303132055095825876e+02
8.500000000000000000e+02	3.000000000000000000e+00	3.593968167267619265e+02	3.872132200922627590e+02
8.500000000000000000e+02	4.000000000000000000e+00	3.049396616020923716e+02	1.192544409986097804e+02
8.500000000000000000e+02	5.000000000000000000e+00	2.902900973478444371e+02	1.173803143177096189e+02
8.500000000000000000e+02	6.000000000000000000e+00	3.344347868760301594e+02	4.093783062528888763e+02
8.600000000000000000e+02	2.000000000000000000e+00	3.462447838991185449e+02	3.112347084583657306e+02
8.600000000000000000e+02	3.000000000000000000e+00	3.573120304666820743e+02	3.663171285496033533e+02
8.600000000000000000e+02	4.000000000000000000e+00	3.045755614239760121e+02	1.379281347433652058e+02
8.600000000000000000e+02	5.000000000000000000e+00	2.897512896448849915e+02	1.359603243250032278e+02
8.600000000000000000e+02	6.000000000000000000e+00	3.357890687861122956e+02	3.850805692056007956e+02
8.700000000000000000e+02	2.000000000000000000e+00	3.480890586929446044e+02	2.930629615126210865e+02
8.700000000000000000e+02	3.000000000000000000e+00	3.569762959351289737e+02	3.450882426613556504e+02
8.700000000000000000e+02	4.000000000000000000e+00	3.040554737116943329e+02	1.590238866103869952e+02
8.700000000000000000e+02	5.000000000000000000e+00	2.870660866755805500e+02	1.570859897868343467e+02
8.700000000000000000e+02	6.000000000000000000e+00	3.338781533722331574e+02	3.620510743999261081e+02
8.800000000000000000e+02	2.000000000000000000e+00	3.485577955807087847e+02	2.769242691868598172e+02
8.800000000000000000e+02	3.000000000000000000e+00	3.557842866454232080e+02	3.263299061294102899e+02
8.800000000000000000e+02	4.000000000000000000e+00	3.023418172552133569e+02	1.789652862125756485e+02
8.800000000000000000e+02	5.000000000000000000e+00	2.853721148896818249e+02	1.769057135248897055e+02
8.800000000000000000e+02	6.000000000000000000e+00	3.359719612313174366e+02	3.394268474943575029e+02
8.900000000000000000e+02	2.000000000000000000e+00	3.510434188519465692e+02	2.629857987852270753e+02
