0.000000000000000000e+00	1.000000000000000000e+00	3.488780000585478547e+01	2.355375456682688196e+02
1.000000000000000000e+01	1.000000000000000000e+00	6.806315406004395641e+01	2.451714559516471468e+02
1.000000000000000000e+01	2.000000000000000000e+00	3.419585690699948088e+01	1.588997893661175453e+02
2.000000000000000000e+01	1.000000000000000000e+00	1.012385081136025917e+02	2.548053662346218289e+02
2.000000000000000000e+01	2.000000000000000000e+00	6.953234831091776869e+01	1.641599043809584373e+02
3.000000000000000000e+01	1.000000000000000000e+00	1.349067531421041508e+02	2.648631685701587912e+02
3.000000000000000000e+01	2.000000000000000000e+00	1.048593610419170830e+02	1.694103854851009032e+02
4.000000000000000000e+01	1.000000000000000000e+00	1.693048559601910767e+02	2.755760768049266858e+02
4.000000000000000000e+01	2.000000000000000000e+00	1.391911131517780404e+02	1.759229088366355427e+02
5.000000000000000000e+01	1.000000000000000000e+00	2.037124374504313948e+02	2.862793511293999131e+02
5.000000000000000000e+01	2.000000000000000000e+00	1.730963249949220994e+02	1.829556633432756598e+02
6.000000000000000000e+01	1.000000000000000000e+00	2.400821041660380502e+02	2.949787721154052065e+02
6.000000000000000000e+01	2.000000000000000000e+00	2.068024847133881394e+02	1.906820593903254917e+02
7.000000000000000000e+01	1.000000000000000000e+00	2.772953727420243126e+02	3.028304089958822374e+02
7.000000000000000000e+01	2.000000000000000000e+00	2.387456113311658612e+02	2.046030597491855474e+02
8.000000000000000000e+01	1.000000000000000000e+00	3.145086413180106319e+02	3.106820458767629134e+02
8.000000000000000000e+01	2.000000000000000000e+00	2.706982166215473171e+02	2.185144261981545242e+02
8.000000000000000000e+01	3.000000000000000000e+00	2.514372458656003317e+01	2.088323463637064492e+02
9.000000000000000000e+01	1.000000000000000000e+00	3.514470283889394864e+02	3.179941837815450754e+02
9.000000000000000000e+01	2.000000000000000000e+00	3.028119593457415704e+02	2.331098002772385485e+02
9.000000000000000000e+01	3.000000000000000000e+00	5.130486092626262007e+01	2.207783951145789274e+02
1.000000000000000000e+02	1.000000000000000000e+00	3.883759367872647204e+02	3.252966877760326270e+02
1.000000000000000000e+02	2.000000000000000000e+00	3.351626688845784088e+02	2.487263688459441369e+02
1.000000000000000000e+02	3.000000000000000000e+00	7.746599726581658274e+01	2.327244438658549939e+02
1.100000000000000000e+02	1.000000000000000000e+00	4.254754612920064005e+02	3.323390761929674113e+02
1.100000000000000000e+02	2.000000000000000000e+00	3.675228570960188677e+02	2.643429374150533704e+02
1.100000000000000000e+02	3.000000000000000000e+00	1.039399298011580726e+02	2.444200109494693720e+02
1.200000000000000000e+02	1.000000000000000000e+00	4.640441800480722350e+02	3.369922548600507071e+02
1.200000000000000000e+02	2.000000000000000000e+00	4.008024765486687784e+02	2.790539184172698697e+02
1.200000000000000000e+02	3.000000000000000000e+00	1.316745257900916499e+02	2.551232852739426562e+02
1.300000000000000000e+02	1.000000000000000000e+00	5.026128988018863879e+02	3.416454335267302440e+02
1.300000000000000000e+02	2.000000000000000000e+00	4.350110059146813910e+02	2.928785796735867848e+02
1.300000000000000000e+02	3.000000000000000000e+00	1.594091217794755551e+02	2.658265595984158836e+02
1.400000000000000000e+02	1.000000000000000000e+00	5.407361199500812745e+02	3.465876295018466067e+02
1.400000000000000000e+02	2.000000000000000000e+00	4.695797248387345348e+02	3.057109481707624923e+02
1.400000000000000000e+02	3.000000000000000000e+00	1.876460874155053773e+02	2.764527626409353047e+02
1.500000000000000000e+02	1.000000000000000000e+00	5.770678719757233921e+02	3.526858947111136331e+02
1.500000000000000000e+02	2.000000000000000000e+00	5.055986806698051055e+02	3.145741456309700084e+02
1.500000000000000000e+02	3.000000000000000000e+00	2.163759440264780380e+02	2.869922604903990191e+02
1.600000000000000000e+02	1.000000000000000000e+00	6.133996240013655097e+02	3.587841599203807164e+02
1.600000000000000000e+02	2.000000000000000000e+00	5.416176365008757330e+02	3.234373430915811696e+02
1.600000000000000000e+02	3.000000000000000000e+00	2.451058006370003568e+02	2.975221244299716545e+02
1.700000000000000000e+02	1.000000000000000000e+00	6.499493854955420602e+02	3.645837739109163635e+02
1.700000000000000000e+02	2.000000000000000000e+00	5.771057866643368470e+02	3.263660518175312291e+02
1.700000000000000000e+02	3.000000000000000000e+00	2.734091169812561475e+02	3.077918727915879344e+02
1.800000000000000000e+02	1.000000000000000000e+00	6.873711848683597054e+02	3.691406134746491148e+02
1.800000000000000000e+02	2.000000000000000000e+00	6.123664486871100507e+02	3.267514082289147836e+02
1.800000000000000000e+02	3.000000000000000000e+00	3.006887366861120654e+02	3.174257830749662617e+02
1.900000000000000000e+02	1.000000000000000000e+00	7.247835055690241006e+02	3.737070869486765901e+02
1.900000000000000000e+02	2.000000000000000000e+00	6.474944092952327992e+02	3.266743369465573323e+02
1.900000000000000000e+02	3.000000000000000000e+00	3.279778350640220879e+02	3.270596933579408869e+02
2.000000000000000000e+02	2.000000000000000000e+00	6.820915642357459774e+02	3.247475548900431477e+02
2.000000000000000000e+02	3.000000000000000000e+00	3.552669334414816831e+02	3.366936036413192141e+02
2.100000000000000000e+02	2.000000000000000000e+00	7.166887191762591556e+02	3.228207728335289630e+02
2.100000000000000000e+02	3.000000000000000000e+00	3.872100600592594333e+02	3.452581498827952942e+02
2.200000000000000000e+02	3.000000000000000000e+00	4.191626653491904904e+02	3.538226961246750193e+02
2.300000000000000000e+02	3.000000000000000000e+00	4.511057919669682406e+02	3.623872423661510993e+02
2.300000000000000000e+02	4.000000000000000000e+00	7.104138379270107180e+02	1.949017120941481380e+02
2.400000000000000000e+02	4.000000000000000000e+00	6.798261614875110581e+02	1.922716545869295146e+02
2.400000000000000000e+02	5.000000000000000000e+00	6.990678668370258038e+02	2.162215555508461193e+02
2.500000000000000000e+02	4.000000000000000000e+00	6.492384850480115119e+02	1.896415970797109480e+02
2.500000000000000000e+02	5.000000000000000000e+00	6.679304273901136639e+02	2.157687617673997806e+02
2.600000000000000000e+02	4.000000000000000000e+00	6.179209508211782804e+02	1.851714627082266134e+02
2.600000000000000000e+02	5.000000000000000000e+00	6.367835092710480467e+02	2.153063340740624767e+02
2.700000000000000000e+02	4.000000000000000000e+00	5.858925161513182047e+02	1.788612514728802694e+02
2.700000000000000000e+02	5.000000000000000000e+00	6.047550746011879710e+02	2.079941961688765559e+02
2.800000000000000000e+02	4.000000000000000000e+00	5.538640814814581290e+02	1.725510402375338685e+02
2.800000000000000000e+02	5.000000000000000000e+00	5.727171612546708275e+02	2.006916921743890043e+02
2.900000000000000000e+02	4.000000000000000000e+00	5.233048410629222644e+02	1.644778234202792078e+02
2.900000000000000000e+02	5.000000000000000000e+00	5.406508118961974105e+02	1.934084560004908440e+02
3.000000000000000000e+02	4.000000000000000000e+00	4.937313825888676888e+02	1.552292695482844351e+02
3.000000000000000000e+02	5.000000000000000000e+00	5.082053156290716061e+02	1.863660675835560596e+02
3.100000000000000000e+02	4.000000000000000000e+00	4.643095828805260226e+02	1.460481530495634956e+02
3.100000000000000000e+02	5.000000000000000000e+00	4.757598193664495057e+02	1.793236791666212184e+02
3.200000000000000000e+02	4.000000000000000000e+00	4.362242760057052919e+02	1.374836068056653744e+02
3.200000000000000000e+02	5.000000000000000000e+00	4.444043704483007104e+02	1.724739689551764172e+02
3.300000000000000000e+02	4.000000000000000000e+00	4.081389691308846182e+02	1.289190605658040454e+02
3.300000000000000000e+02	5.000000000000000000e+00	4.141484475508319179e+02	1.658073030393305203e+02
3.400000000000000000e+02	4.000000000000000000e+00	3.795323352637602170e+02	1.215972887499197554e+02
3.400000000000000000e+02	5.000000000000000000e+00	3.838830459812097615e+02	1.591310032131898993e+02
3.500000000000000000e+02	4.000000000000000000e+00	3.501484502444822056e+02	1.161444955312036882e+02
3.500000000000000000e+02	5.000000000000000000e+00	3.541294927308371712e+02	1.529749345433657481e+02
3.600000000000000000e+02	4.000000000000000000e+00	3.207645652252042510e+02	1.106820683981562183e+02
3.600000000000000000e+02	5.000000000000000000e+00	3.244328115165372992e+02	1.468766693349060120e+02
3.700000000000000000e+02	4.000000000000000000e+00	2.920157512694744923e+02	1.053545160132709952e+02
3.700000000000000000e+02	5.000000000000000000e+00	2.947266516291832659e+02	1.407687702121149300e+02
3.800000000000000000e+02	4.000000000000000000e+00	2.642053258997111698e+02	1.002100079199479410e+02
3.800000000000000000e+02	5.000000000000000000e+00	2.652574585564718745e+02	1.339672295521434648e+02
